id,cve_id,commit_url,project_name,commit_id,repo_url
5973,CVE-2020-13114,https://github.com/libexif/libexif/commit/e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,libexif,e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,https://github.com//libexif/libexif
5974,CVE-2020-13153,https://github.com/MISP/MISP/commit/2989aa05225aa9b3a592ca50cbf8350ef256909c,MISP,2989aa05225aa9b3a592ca50cbf8350ef256909c,https://github.com//MISP/MISP
5975,CVE-2020-13249,https://github.com/mariadb-corporation/mariadb-connector-c/commit/2759b87d72926b7c9b5426437a7c8dd15ff57945,mariadb-connector-c,2759b87d72926b7c9b5426437a7c8dd15ff57945,https://github.com//mariadb-corporation/mariadb-connector-c
5976,CVE-2020-13380,https://github.com/OS4ED/openSIS-Responsive-Design/commit/1127ae0bb7c3a2883febeabc6b71ad8d73510de8,openSIS-Responsive-Design,1127ae0bb7c3a2883febeabc6b71ad8d73510de8,https://github.com//OS4ED/openSIS-Responsive-Design
5977,CVE-2020-13383,https://github.com/OS4ED/openSIS-Responsive-Design/commit/1127ae0bb7c3a2883febeabc6b71ad8d73510de8,openSIS-Responsive-Design,1127ae0bb7c3a2883febeabc6b71ad8d73510de8,https://github.com//OS4ED/openSIS-Responsive-Design
5978,CVE-2020-13396,https://github.com/FreeRDP/FreeRDP/commit/8fb6336a4072abcee8ce5bd6ae91104628c7bb69,FreeRDP,8fb6336a4072abcee8ce5bd6ae91104628c7bb69,https://github.com//FreeRDP/FreeRDP
5979,CVE-2020-13396,https://github.com/FreeRDP/FreeRDP/commit/48361c411e50826cb602c7aab773a8a20e1da6bc,FreeRDP,48361c411e50826cb602c7aab773a8a20e1da6bc,https://github.com//FreeRDP/FreeRDP
5980,CVE-2020-13397,https://github.com/FreeRDP/FreeRDP/commit/d6cd14059b257318f176c0ba3ee0a348826a9ef8,FreeRDP,d6cd14059b257318f176c0ba3ee0a348826a9ef8,https://github.com//FreeRDP/FreeRDP
5981,CVE-2020-13397,https://github.com/FreeRDP/FreeRDP/commit/8fb6336a4072abcee8ce5bd6ae91104628c7bb69,FreeRDP,8fb6336a4072abcee8ce5bd6ae91104628c7bb69,https://github.com//FreeRDP/FreeRDP
5982,CVE-2020-13398,https://github.com/FreeRDP/FreeRDP/commit/8fb6336a4072abcee8ce5bd6ae91104628c7bb69,FreeRDP,8fb6336a4072abcee8ce5bd6ae91104628c7bb69,https://github.com//FreeRDP/FreeRDP
5983,CVE-2020-13398,https://github.com/FreeRDP/FreeRDP/commit/8305349a943c68b1bc8c158f431dc607655aadea,FreeRDP,8305349a943c68b1bc8c158f431dc607655aadea,https://github.com//FreeRDP/FreeRDP
5984,CVE-2020-13405,https://github.com/microweber/microweber/commit/269320e0e0e06a1785e1a1556da769a34280b7e6,microweber,269320e0e0e06a1785e1a1556da769a34280b7e6,https://github.com//microweber/microweber
5985,CVE-2020-13432,https://github.com/rejetto/hfs2/commit/b8ebfc4e22948e1a61506cd66e397b61ea5ea5de,hfs2,b8ebfc4e22948e1a61506cd66e397b61ea5ea5de,https://github.com//rejetto/hfs2
5986,CVE-2020-13616,https://github.com/pichi-router/pichi/commit/4698664233bc324f26658d2b041bfe6ea022c573,pichi,4698664233bc324f26658d2b041bfe6ea022c573,https://github.com//pichi-router/pichi
5987,CVE-2020-13649,https://github.com/jerryscript-project/jerryscript/commit/69f8e78c2f8d562bd6d8002b5488f1662ac30d24,jerryscript,69f8e78c2f8d562bd6d8002b5488f1662ac30d24,https://github.com//jerryscript-project/jerryscript
5988,CVE-2020-13692,https://github.com/pgjdbc/pgjdbc/commit/14b62aca4764d496813f55a43d050b017e01eb65,pgjdbc,14b62aca4764d496813f55a43d050b017e01eb65,https://github.com//pgjdbc/pgjdbc
5989,CVE-2020-13702,https://github.com/google/exposure-notifications-internals/commit/8f751a666697c3cae0a56ae3464c2c6cbe31b69e,exposure-notifications-internals,8f751a666697c3cae0a56ae3464c2c6cbe31b69e,https://github.com//google/exposure-notifications-internals
5990,CVE-2020-13702,https://github.com/google/exposure-notifications-internals/commit/8f751a666697,exposure-notifications-internals,8f751a666697,https://github.com//google/exposure-notifications-internals
5991,CVE-2020-13756,https://github.com/sabberworm/PHP-CSS-Parser/commit/2ebf59e8bfbf6cfc1653a5f0ed743b95062c62a4,PHP-CSS-Parser,2ebf59e8bfbf6cfc1653a5f0ed743b95062c62a4,https://github.com//sabberworm/PHP-CSS-Parser
5992,CVE-2020-13765,https://github.com/qemu/qemu/commit/4f1c6cb2f9afafda05eab150fd2bd284edce6676,qemu,4f1c6cb2f9afafda05eab150fd2bd284edce6676,https://github.com//qemu/qemu
5993,CVE-2020-13775,https://github.com/znc/znc/commit/2390ad111bde16a78c98ac44572090b33c3bd2d8,znc,2390ad111bde16a78c98ac44572090b33c3bd2d8,https://github.com//znc/znc
5994,CVE-2020-13775,https://github.com/znc/znc/commit/d229761821da38d984a9e4098ad96842490dc001,znc,d229761821da38d984a9e4098ad96842490dc001,https://github.com//znc/znc
5995,CVE-2020-13790,https://github.com/libjpeg-turbo/libjpeg-turbo/commit/3de15e0c344d11d4b90f4a47136467053eb2d09a,libjpeg-turbo,3de15e0c344d11d4b90f4a47136467053eb2d09a,https://github.com//libjpeg-turbo/libjpeg-turbo
5996,CVE-2020-13795,https://github.com/NavigateCMS/Navigate-CMS/commit/88b41c7665ac7181be063b7a541dded7b207d9e7,Navigate-CMS,88b41c7665ac7181be063b7a541dded7b207d9e7,https://github.com//NavigateCMS/Navigate-CMS
5997,CVE-2020-13796,https://github.com/NavigateCMS/Navigate-CMS/commit/e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,Navigate-CMS,e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,https://github.com//NavigateCMS/Navigate-CMS
5998,CVE-2020-13797,https://github.com/NavigateCMS/Navigate-CMS/commit/e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,Navigate-CMS,e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,https://github.com//NavigateCMS/Navigate-CMS
5999,CVE-2020-13798,https://github.com/NavigateCMS/Navigate-CMS/commit/e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,Navigate-CMS,e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,https://github.com//NavigateCMS/Navigate-CMS
6000,CVE-2020-13848,https://github.com/pupnp/pupnp/commit/c805c1de1141cb22f74c0d94dd5664bda37398e0,pupnp,c805c1de1141cb22f74c0d94dd5664bda37398e0,https://github.com//pupnp/pupnp
6001,CVE-2020-13881,https://github.com/kravietz/pam_tacplus/commit/4a9852c31c2fd0c0e72fbb689a586aabcfb11cb0,pam_tacplus,4a9852c31c2fd0c0e72fbb689a586aabcfb11cb0,https://github.com//kravietz/pam_tacplus
6002,CVE-2020-13895,https://github.com/FGasper/p5-Crypt-Perl/commit/f960ce75502acf7404187231a706672f8369acb2,p5-Crypt-Perl,f960ce75502acf7404187231a706672f8369acb2,https://github.com//FGasper/p5-Crypt-Perl
6003,CVE-2020-13904,https://github.com/FFmpeg/FFmpeg/commit/6959358683c7533f586c07a766acc5fe9544d8b2,FFmpeg,6959358683c7533f586c07a766acc5fe9544d8b2,https://github.com//FFmpeg/FFmpeg
6004,CVE-2020-13964,https://github.com/roundcube/roundcubemail/commit/37e2bc745723ef6322f0f785aefd0b9313a40f19,roundcubemail,37e2bc745723ef6322f0f785aefd0b9313a40f19,https://github.com//roundcube/roundcubemail
6005,CVE-2020-13965,https://github.com/roundcube/roundcubemail/commit/884eb611627ef2bd5a2e20e02009ebb1eceecdc3,roundcubemail,884eb611627ef2bd5a2e20e02009ebb1eceecdc3,https://github.com//roundcube/roundcubemail
6006,CVE-2020-14001,https://github.com/gettalong/kramdown/commit/1b8fd33c3120bfc6e5164b449e2c2fc9c9306fde,kramdown,1b8fd33c3120bfc6e5164b449e2c2fc9c9306fde,https://github.com//gettalong/kramdown
6007,CVE-2020-14067,https://github.com/NavigateCMS/Navigate-CMS/commit/f1f47126b359d73a2635306ae46d8719c14d240b,Navigate-CMS,f1f47126b359d73a2635306ae46d8719c14d240b,https://github.com//NavigateCMS/Navigate-CMS
6008,CVE-2020-14093,https://github.com/muttmua/mutt/commit/3e88866dc60b5fa6aaba6fd7c1710c12c1c3cd01,mutt,3e88866dc60b5fa6aaba6fd7c1710c12c1c3cd01,https://github.com//muttmua/mutt
6009,CVE-2020-14147,https://github.com/antirez/redis/commit/ef764dde1cca2f25d00686673d1bc89448819571,redis,ef764dde1cca2f25d00686673d1bc89448819571,https://github.com//antirez/redis
6010,CVE-2020-14156,https://github.com/openbmc/phosphor-host-ipmid/commit/b265455a2518ece7c004b43c144199ec980fc620,phosphor-host-ipmid,b265455a2518ece7c004b43c144199ec980fc620,https://github.com//openbmc/phosphor-host-ipmid
6011,CVE-2020-14163,https://github.com/jerryscript-project/jerryscript/commit/c2b662170245a16f46ce02eae68815c325d99821,jerryscript,c2b662170245a16f46ce02eae68815c325d99821,https://github.com//jerryscript-project/jerryscript
6012,CVE-2020-14213,https://github.com/zammad/zammad/commit/6e56aee25439b7a3211a6704a9d60453ad623ae4,zammad,6e56aee25439b7a3211a6704a9d60453ad623ae4,https://github.com//zammad/zammad
6013,CVE-2020-14214,https://github.com/zammad/zammad/commit/40148392426f626cb779c76d6bdda0f67bd6069d,zammad,40148392426f626cb779c76d6bdda0f67bd6069d,https://github.com//zammad/zammad
6014,CVE-2020-14354,https://github.com/c-ares/c-ares/commit/1cc7e83c3bdfaafbc5919c95025592d8de3a170e,c-ares,1cc7e83c3bdfaafbc5919c95025592d8de3a170e,https://github.com//c-ares/c-ares
6015,CVE-2020-14396,https://github.com/LibVNC/libvncserver/commit/33441d90a506d5f3ae9388f2752901227e430553,libvncserver,33441d90a506d5f3ae9388f2752901227e430553,https://github.com//LibVNC/libvncserver
6016,CVE-2020-14397,https://github.com/LibVNC/libvncserver/commit/38e98ee61d74f5f5ab4aa4c77146faad1962d6d0,libvncserver,38e98ee61d74f5f5ab4aa4c77146faad1962d6d0,https://github.com//LibVNC/libvncserver
6017,CVE-2020-14398,https://github.com/LibVNC/libvncserver/commit/57433015f856cc12753378254ce4f1c78f5d9c7b,libvncserver,57433015f856cc12753378254ce4f1c78f5d9c7b,https://github.com//LibVNC/libvncserver
6018,CVE-2020-14399,https://github.com/LibVNC/libvncserver/commit/23e5cbe6b090d7f22982aee909a6a618174d3c2d,libvncserver,23e5cbe6b090d7f22982aee909a6a618174d3c2d,https://github.com//LibVNC/libvncserver
6019,CVE-2020-14400,https://github.com/LibVNC/libvncserver/commit/53073c8d7e232151ea2ecd8a1243124121e10e2d,libvncserver,53073c8d7e232151ea2ecd8a1243124121e10e2d,https://github.com//LibVNC/libvncserver
6020,CVE-2020-14401,https://github.com/LibVNC/libvncserver/commit/a6788d1da719ae006605b78d22f5a9f170b423af,libvncserver,a6788d1da719ae006605b78d22f5a9f170b423af,https://github.com//LibVNC/libvncserver
6021,CVE-2020-14402,https://github.com/LibVNC/libvncserver/commit/74e8a70f2c9a5248d6718ce443e07c7ed314dfff,libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,https://github.com//LibVNC/libvncserver
6022,CVE-2020-14403,https://github.com/LibVNC/libvncserver/commit/74e8a70f2c9a5248d6718ce443e07c7ed314dfff,libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,https://github.com//LibVNC/libvncserver
6023,CVE-2020-14404,https://github.com/LibVNC/libvncserver/commit/74e8a70f2c9a5248d6718ce443e07c7ed314dfff,libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,https://github.com//LibVNC/libvncserver
6024,CVE-2020-14405,https://github.com/LibVNC/libvncserver/commit/8937203441ee241c4ace85da687b7d6633a12365,libvncserver,8937203441ee241c4ace85da687b7d6633a12365,https://github.com//LibVNC/libvncserver
6025,CVE-2020-14423,https://github.com/Nordaaker/convos/commit/54d1763ac65c05aad27ad454b4e5a62ba8352d39,convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,https://github.com//Nordaaker/convos
6026,CVE-2020-14443,https://github.com/Dolibarr/dolibarr/commit/40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,https://github.com//Dolibarr/dolibarr
6027,CVE-2020-14475,https://github.com/Dolibarr/dolibarr/commit/22ca5e067189bffe8066df26df923a386f044c08,dolibarr,22ca5e067189bffe8066df26df923a386f044c08,https://github.com//Dolibarr/dolibarr
6028,CVE-2020-14947,https://github.com/OCSInventory-NG/OCSInventory-ocsreports/commit/da72e0fddaeceee44fbbd7241e07e5d53d1eee64,OCSInventory-ocsreports,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,https://github.com//OCSInventory-NG/OCSInventory-ocsreports
6029,CVE-2020-14954,https://github.com/neomutt/neomutt/commit/fb013ec666759cb8a9e294347c7b4c1f597639cc,neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,https://github.com//neomutt/neomutt
6030,CVE-2020-14958,https://github.com/gogs/gogs/commit/82ff0c5852f29daa5f95d965fd50665581e7ea3c,gogs,82ff0c5852f29daa5f95d965fd50665581e7ea3c,https://github.com//gogs/gogs
6031,CVE-2020-14960,https://github.com/php-fusion/PHP-Fusion/commit/b3bde37f60e96f1a8ddd1439658307b28be77db5,PHP-Fusion,b3bde37f60e96f1a8ddd1439658307b28be77db5,https://github.com//php-fusion/PHP-Fusion
6032,CVE-2020-14969,https://github.com/MISP/MISP/commit/609bfbd450c933d21c50c9f0161d633c43413eb6,MISP,609bfbd450c933d21c50c9f0161d633c43413eb6,https://github.com//MISP/MISP
6033,CVE-2020-14971,https://github.com/pi-hole/AdminLTE/commit/8f6e1365b6dec0ae1aa0b0b15b102c9133f347e5,AdminLTE,8f6e1365b6dec0ae1aa0b0b15b102c9133f347e5,https://github.com//pi-hole/AdminLTE
6034,CVE-2020-14971,https://github.com/pi-hole/AdminLTE/commit/c949516ee15fa6a9b0c8511cc4c4d6b0893f3e69,AdminLTE,c949516ee15fa6a9b0c8511cc4c4d6b0893f3e69,https://github.com//pi-hole/AdminLTE
6035,CVE-2020-14976,https://github.com/GNS3/ubridge/commit/2eb0d1dab6a6de76cf3556130a2d52af101077db,ubridge,2eb0d1dab6a6de76cf3556130a2d52af101077db,https://github.com//GNS3/ubridge
6036,CVE-2020-15007,https://github.com/AXDOOMER/doom-vanille/commit/8a6d9a02fa991a91ff90ccdc73b5ceabaa6cb9ec,doom-vanille,8a6d9a02fa991a91ff90ccdc73b5ceabaa6cb9ec,https://github.com//AXDOOMER/doom-vanille
6037,CVE-2020-15079,https://github.com/PrestaShop/PrestaShop/commit/8833d9504cc5d69a2a6d10197f56f0c11443cbfa,PrestaShop,8833d9504cc5d69a2a6d10197f56f0c11443cbfa,https://github.com//PrestaShop/PrestaShop
6038,CVE-2020-15080,https://github.com/PrestaShop/PrestaShop/commit/35ef7e9d892287c302df1fc5aa05ecfc6f15bc76,PrestaShop,35ef7e9d892287c302df1fc5aa05ecfc6f15bc76,https://github.com//PrestaShop/PrestaShop
6039,CVE-2020-15081,https://github.com/PrestaShop/PrestaShop/commit/bac9ea6936b073f84b1abd9864317af3713f1901,PrestaShop,bac9ea6936b073f84b1abd9864317af3713f1901,https://github.com//PrestaShop/PrestaShop
6040,CVE-2020-15082,https://github.com/PrestaShop/PrestaShop/commit/0f0d6238169a79d94f5ef28d24e60a9be8902f4b,PrestaShop,0f0d6238169a79d94f5ef28d24e60a9be8902f4b,https://github.com//PrestaShop/PrestaShop
6041,CVE-2020-15083,https://github.com/PrestaShop/PrestaShop/commit/bac749bf75a4e0d6312a70b37eb5b0a556f08fbd,PrestaShop,bac749bf75a4e0d6312a70b37eb5b0a556f08fbd,https://github.com//PrestaShop/PrestaShop
6042,CVE-2020-15084,https://github.com/auth0/express-jwt/commit/7ecab5f8f0cab5297c2b863596566eb0c019cdef,express-jwt,7ecab5f8f0cab5297c2b863596566eb0c019cdef,https://github.com//auth0/express-jwt
6043,CVE-2020-15085,https://github.com/mirumee/saleor-storefront/commit/7c331e1be805022c9a7be719bd69d050b2577458,saleor-storefront,7c331e1be805022c9a7be719bd69d050b2577458,https://github.com//mirumee/saleor-storefront
6044,CVE-2020-15086,https://github.com/FriendsOfTYPO3/mediace/commit/fa29ffd3e8b275782a8600d2406e1b1e5e16ae75,mediace,fa29ffd3e8b275782a8600d2406e1b1e5e16ae75,https://github.com//FriendsOfTYPO3/mediace
6045,CVE-2020-15091,https://github.com/tendermint/tendermint/commit/480b995a31727593f58b361af979054d17d84340,tendermint,480b995a31727593f58b361af979054d17d84340,https://github.com//tendermint/tendermint
6046,CVE-2020-15093,https://github.com/theupdateframework/tuf/commit/2977188139d065ff3356c3cb4aec60c582b57e0e,tuf,2977188139d065ff3356c3cb4aec60c582b57e0e,https://github.com//theupdateframework/tuf
6047,CVE-2020-15094,https://github.com/symfony/symfony/commit/d9910e0b33a2e0f993abff41c6fbc86951b66d78,symfony,d9910e0b33a2e0f993abff41c6fbc86951b66d78,https://github.com//symfony/symfony
6048,CVE-2020-15095,https://github.com/npm/cli/commit/a9857b8f6869451ff058789c4631fadfde5bbcbc,cli,a9857b8f6869451ff058789c4631fadfde5bbcbc,https://github.com//npm/cli
6049,CVE-2020-15097,https://github.com/loklak/loklak_server/commit/50dd69230d3cd71dab0bfa7156682ffeca8ed8b9,loklak_server,50dd69230d3cd71dab0bfa7156682ffeca8ed8b9,https://github.com//loklak/loklak_server
6050,CVE-2020-15098,https://github.com/TYPO3/TYPO3.CMS/commit/85d3e70dff35a99ef53f4b561114acfa9e5c47e1,TYPO3.CMS,85d3e70dff35a99ef53f4b561114acfa9e5c47e1,https://github.com//TYPO3/TYPO3.CMS
6051,CVE-2020-15100,https://github.com/schokokeksorg/freewvs/commit/18bbf2043e53f69e0119d24f8ae4edb274afb9b2,freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,https://github.com//schokokeksorg/freewvs
6052,CVE-2020-15101,https://github.com/schokokeksorg/freewvs/commit/83a6b55c0435c69f447488b791555e6078803143,freewvs,83a6b55c0435c69f447488b791555e6078803143,https://github.com//schokokeksorg/freewvs
6053,CVE-2020-15102,https://github.com/PrestaShop/dashproducts/commit/f0799c13628a9b9ca6ca75c085b083d924a8ea7e,dashproducts,f0799c13628a9b9ca6ca75c085b083d924a8ea7e,https://github.com//PrestaShop/dashproducts
6054,CVE-2020-15105,https://github.com/Bouke/django-two-factor-auth/commit/454fd9842fa6e8bb772dbf0943976bc8e3335359,django-two-factor-auth,454fd9842fa6e8bb772dbf0943976bc8e3335359,https://github.com//Bouke/django-two-factor-auth
6055,CVE-2020-15108,https://github.com/glpi-project/glpi/commit/a4baa64114eb92fd2adf6056a36e0582324414ba,glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,https://github.com//glpi-project/glpi
6056,CVE-2020-15110,https://github.com/jupyterhub/kubespawner/commit/3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,https://github.com//jupyterhub/kubespawner
6057,CVE-2020-15117,https://github.com/symless/synergy-core/commit/0a97c2be0da2d0df25cb86dfd642429e7a8bea39,synergy-core,0a97c2be0da2d0df25cb86dfd642429e7a8bea39,https://github.com//symless/synergy-core
6058,CVE-2020-15118,https://github.com/wagtail/wagtail/commit/d9a41e7f24d08c024acc9a3094940199df94db34,wagtail,d9a41e7f24d08c024acc9a3094940199df94db34,https://github.com//wagtail/wagtail
6059,CVE-2020-15120,https://github.com/spiral-project/ihatemoney/commit/8d77cf5d5646e1d2d8ded13f0660638f57e98471,ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,https://github.com//spiral-project/ihatemoney
6060,CVE-2020-15121,https://github.com/radareorg/radare2/commit/04edfa82c1f3fa2bc3621ccdad2f93bdbf00e4f9,radare2,04edfa82c1f3fa2bc3621ccdad2f93bdbf00e4f9,https://github.com//radareorg/radare2
6061,CVE-2020-15123,https://github.com/codecov/codecov-node/commit/c0711c656686e902af2cd92d6aecc8074de4d83d,codecov-node,c0711c656686e902af2cd92d6aecc8074de4d83d,https://github.com//codecov/codecov-node
6062,CVE-2020-15124,https://github.com/intranda/goobi-viewer-core/commit/44ceb8e2e7e888391e8a941127171d6366770df3,goobi-viewer-core,44ceb8e2e7e888391e8a941127171d6366770df3,https://github.com//intranda/goobi-viewer-core
6063,CVE-2020-15126,https://github.com/parse-community/parse-server/commit/78239ac9071167fdf243c55ae4bc9a2c0b0d89aa,parse-server,78239ac9071167fdf243c55ae4bc9a2c0b0d89aa,https://github.com//parse-community/parse-server
6064,CVE-2020-15128,https://github.com/octobercms/library/commit/28310d4fb336a1741b39498f4474497644a6875c,library,28310d4fb336a1741b39498f4474497644a6875c,https://github.com//octobercms/library
6065,CVE-2020-15129,https://github.com/containous/traefik/commit/e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,traefik,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,https://github.com//containous/traefik
6066,CVE-2020-15130,https://github.com/simpleledger/slpjs/commit/290c20e8bff13ac81459d43e54cac232b5e3456c,slpjs,290c20e8bff13ac81459d43e54cac232b5e3456c,https://github.com//simpleledger/slpjs
6067,CVE-2020-15131,https://github.com/simpleledger/slp-validate.js/commit/3963cf914afae69084059b82483da916d97af65c,slp-validate.js,3963cf914afae69084059b82483da916d97af65c,https://github.com//simpleledger/slp-validate.js
6068,CVE-2020-15139,https://github.com/mybb/mybb/commit/37ad29dcd25489a37bdd89ebac761f22492558b0,mybb,37ad29dcd25489a37bdd89ebac761f22492558b0,https://github.com//mybb/mybb
6069,CVE-2020-15141,https://github.com/triaxtec/openapi-python-client/commit/3e7dfae5d0b3685abf1ede1bc6c086a116ac4746,openapi-python-client,3e7dfae5d0b3685abf1ede1bc6c086a116ac4746,https://github.com//triaxtec/openapi-python-client
6070,CVE-2020-15142,https://github.com/triaxtec/openapi-python-client/commit/f7a56aae32cba823a77a84a1f10400799b19c19a,openapi-python-client,f7a56aae32cba823a77a84a1f10400799b19c19a,https://github.com//triaxtec/openapi-python-client
6071,CVE-2020-15145,https://github.com/composer/windows-setup/commit/ca9f1435d368e3377e82d60ef0c7b795afa9f804,windows-setup,ca9f1435d368e3377e82d60ef0c7b795afa9f804,https://github.com//composer/windows-setup
6072,CVE-2020-15148,https://github.com/yiisoft/yii2/commit/9abccb96d7c5ddb569f92d1a748f50ee9b3e2b99,yii2,9abccb96d7c5ddb569f92d1a748f50ee9b3e2b99,https://github.com//yiisoft/yii2
6073,CVE-2020-15149,https://github.com/NodeBB/NodeBB/commit/c2477d9d5ffc43e5ffeb537ea2ceb4ce9592aa39,NodeBB,c2477d9d5ffc43e5ffeb537ea2ceb4ce9592aa39,https://github.com//NodeBB/NodeBB
6074,CVE-2020-15150,https://github.com/duffelhq/paginator/commit/bf45e92602e517c75aea0465efc35cd661d9ebf8,paginator,bf45e92602e517c75aea0465efc35cd661d9ebf8,https://github.com//duffelhq/paginator
6075,CVE-2020-15151,https://github.com/OpenMage/magento-lts/commit/7c526bc6a6a51b57a1bab4c60f104dc36cde347a,magento-lts,7c526bc6a6a51b57a1bab4c60f104dc36cde347a,https://github.com//OpenMage/magento-lts
6076,CVE-2020-15152,https://github.com/autovance/ftp-srv/commit/e449e75219d918c400dec65b4b0759f60476abca,ftp-srv,e449e75219d918c400dec65b4b0759f60476abca,https://github.com//autovance/ftp-srv
6077,CVE-2020-15153,https://github.com/ampache/ampache/commit/e92cb6154c32c513b9c07e5fdbf5ac7de81ef5ed,ampache,e92cb6154c32c513b9c07e5fdbf5ac7de81ef5ed,https://github.com//ampache/ampache
6078,CVE-2020-15155,https://github.com/baserproject/basercms/commit/94cbfab74c9fd6d04492597a1a684674c3c0e30f,basercms,94cbfab74c9fd6d04492597a1a684674c3c0e30f,https://github.com//baserproject/basercms
6079,CVE-2020-15156,https://github.com/psychobunny/nodebb-plugin-blog-comments/commit/cf43beedb05131937ef46f365ab0a0c6fa6ac618,nodebb-plugin-blog-comments,cf43beedb05131937ef46f365ab0a0c6fa6ac618,https://github.com//psychobunny/nodebb-plugin-blog-comments
6080,CVE-2020-15158,https://github.com/mz-automation/libiec61850/commit/033ab5b6488250c8c3b838f25a7cbc3e099230bb,libiec61850,033ab5b6488250c8c3b838f25a7cbc3e099230bb,https://github.com//mz-automation/libiec61850
6081,CVE-2020-15159,https://github.com/baserproject/basercms/commit/16a7b3cd09a0ca355474119c76897eac2034a66d,basercms,16a7b3cd09a0ca355474119c76897eac2034a66d,https://github.com//baserproject/basercms
6082,CVE-2020-15160,https://github.com/PrestaShop/PrestaShop/commit/3fa0dfa5a8f4b149c7c90b948a12b4f5999a5ef8,PrestaShop,3fa0dfa5a8f4b149c7c90b948a12b4f5999a5ef8,https://github.com//PrestaShop/PrestaShop
6083,CVE-2020-15161,https://github.com/PrestaShop/PrestaShop/commit/562a231fec18a928e4a601860416fe11af274672,PrestaShop,562a231fec18a928e4a601860416fe11af274672,https://github.com//PrestaShop/PrestaShop
6084,CVE-2020-15162,https://github.com/PrestaShop/PrestaShop/commit/2cfcd33c75974a49f17665f294f228454e14d9cf,PrestaShop,2cfcd33c75974a49f17665f294f228454e14d9cf,https://github.com//PrestaShop/PrestaShop
6085,CVE-2020-15163,https://github.com/theupdateframework/tuf/commit/3d342e648fbacdf43a13d7ba8886aaaf07334af7,tuf,3d342e648fbacdf43a13d7ba8886aaaf07334af7,https://github.com//theupdateframework/tuf
6086,CVE-2020-15164,https://github.com/InternationalScratchWiki/mediawiki-scratch-login/commit/70849ef375016a1061490c8c4744046dbfc3e679,mediawiki-scratch-login,70849ef375016a1061490c8c4744046dbfc3e679,https://github.com//InternationalScratchWiki/mediawiki-scratch-login
6087,CVE-2020-15172,https://github.com/zephyrkul/FluffyCogs/commit/6b9f3b862e1f0a5429c62f3090f814e53a242347,FluffyCogs,6b9f3b862e1f0a5429c62f3090f814e53a242347,https://github.com//zephyrkul/FluffyCogs
6088,CVE-2020-15173,https://github.com/accel-ppp/accel-ppp/commit/2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,accel-ppp,2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,https://github.com//accel-ppp/accel-ppp
6089,CVE-2020-15174,https://github.com/electron/electron/commit/18613925610ba319da7f497b6deed85ad712c59b,electron,18613925610ba319da7f497b6deed85ad712c59b,https://github.com//electron/electron
6090,CVE-2020-15175,https://github.com/glpi-project/glpi/commit/6ca9a0e77299a755c356d758344a23278df67f65,glpi,6ca9a0e77299a755c356d758344a23278df67f65,https://github.com//glpi-project/glpi
6091,CVE-2020-15176,https://github.com/glpi-project/glpi/commit/f021f1f365b4acea5066d3e57c6d22658cf32575,glpi,f021f1f365b4acea5066d3e57c6d22658cf32575,https://github.com//glpi-project/glpi
6092,CVE-2020-15177,https://github.com/glpi-project/glpi/commit/a8109d4ee970a222faf48cf48fae2d2f06465796,glpi,a8109d4ee970a222faf48cf48fae2d2f06465796,https://github.com//glpi-project/glpi
6093,CVE-2020-15178,https://github.com/PrestaShop/contactform/commit/ecd9f5d14920ec00885766a7cb41bcc5ed8bfa09,contactform,ecd9f5d14920ec00885766a7cb41bcc5ed8bfa09,https://github.com//PrestaShop/contactform
6094,CVE-2020-15179,https://github.com/InternationalScratchWiki/wiki-scratchsig/commit/4160a39a20eebeb63a59eb7597a91b961eca6388,wiki-scratchsig,4160a39a20eebeb63a59eb7597a91b961eca6388,https://github.com//InternationalScratchWiki/wiki-scratchsig
