id,cve_id,commit_url,project_name,commit_id,repo_url,parent_commit_id
0,CVE-1999-0199,https://github.com/bminor/glibc/commit/2864e767053317538feafa815046fff89e5a16be#diff-94e8c502f255fdfc346df0e29fd4ef40,glibc,2864e767053317538feafa815046fff89e5a16be,https://github.com//bminor/glibc,f2b9733fd6af9cd7e2aac553db4b30c96b83f66c
1,CVE-1999-0731,https://github.com/KDE/kde1-kdebase/commit/04906bd5de2f220bf100b605dad37b4a1d9a91a6,kde1-kdebase,04906bd5de2f220bf100b605dad37b4a1d9a91a6,https://github.com//KDE/kde1-kdebase,97b820813960d87174deca43ed34c6cd5cd03d11
2,CVE-2002-2443,https://github.com/krb5/krb5/commit/cf1a0c411b2668c57c41e9c4efd15ba17b6b322c,krb5,cf1a0c411b2668c57c41e9c4efd15ba17b6b322c,https://github.com//krb5/krb5,0a97afba6986e2818cd26869704820e00efcae63
3,CVE-2005-10002,https://github.com/wp-plugins/secure-files/commit/cab025e5fc2bcdad8032d833ebc38e6bd2a13c92,secure-files,cab025e5fc2bcdad8032d833ebc38e6bd2a13c92,https://github.com//wp-plugins/secure-files,b1afc063fd49cfb875e1c6f591543ebff6649469
4,CVE-2006-10001,https://github.com/wp-plugins/subscribe-to-comments/commit/9683bdf462fcac2f32b33be98f0b96497fbd1bb6,subscribe-to-comments,9683bdf462fcac2f32b33be98f0b96497fbd1bb6,https://github.com//wp-plugins/subscribe-to-comments,de59be732c6c7976dc293c20a8c7648782249bd2
11937,CVE-2023-27472,https://github.com/atampy25/quickentity-editor-next/commit/5303b45a20a6e4e9318729b8dd7bbf09b37b369d,quickentity-editor-next,5303b45a20a6e4e9318729b8dd7bbf09b37b369d,https://github.com//atampy25/quickentity-editor-next,d56dbe2f464fbd2388bf2d10460e8b3d308a319b
11938,CVE-2023-27475,https://github.com/gookit/goutil/commit/d7b94fede71f018f129f7d21feb58c895d28dadc,goutil,d7b94fede71f018f129f7d21feb58c895d28dadc,https://github.com//gookit/goutil,965e4f0cd348b6576ef1fe2b4226a388269e619a
11939,CVE-2023-27477,https://github.com/bytecodealliance/wasmtime/commit/5dc2bbccbb363e474d2c9a1b8e38a89a43bbd5d1,wasmtime,5dc2bbccbb363e474d2c9a1b8e38a89a43bbd5d1,https://github.com//bytecodealliance/wasmtime,e8331661cb9bd29fbaa04f75a51ce5cc295fba2f
11940,CVE-2023-27478,https://github.com/awesomized/libmemcached/commit/48dcc61a,libmemcached,48dcc61a,https://github.com//awesomized/libmemcached,279113c84c6059e4d0f75a2102c05ecc0daa0d19
11941,CVE-2023-27479,https://github.com/xwiki/xwiki-platform/commit/6de5442f3c91c3634a66c7b458d5b142e1c2a2dc,xwiki-platform,6de5442f3c91c3634a66c7b458d5b142e1c2a2dc,https://github.com//xwiki/xwiki-platform,7b0f6825915e5effae054085333deca009ddd508
11942,CVE-2023-27480,https://github.com/xwiki/xwiki-platform/commit/e3527b98fdd8dc8179c24dc55e662b2c55199434,xwiki-platform,e3527b98fdd8dc8179c24dc55e662b2c55199434,https://github.com//xwiki/xwiki-platform,c68c0dffa863c30b5a6ce685feccd0f8cada461d
11943,CVE-2023-27483,https://github.com/crossplane/crossplane-runtime/commit/53508a9f4374604db140dd8ab2fa52276441e738,crossplane-runtime,53508a9f4374604db140dd8ab2fa52276441e738,https://github.com//crossplane/crossplane-runtime,a47015271b8768dc15b930d20f12d2503d63baff
11944,CVE-2023-27485,https://github.com/thm-mni-ii/feedbacksystem/commit/f1ae67d8bb2286a8eb15949038473d41b1358493,feedbacksystem,f1ae67d8bb2286a8eb15949038473d41b1358493,https://github.com//thm-mni-ii/feedbacksystem,3f1b613669aec83cc2f0abb384eb6c0728fc2cba
11945,CVE-2023-27489,https://github.com/kiwitcms/Kiwi/commit/6617cee0fb70cc394b7be6bbc86ef84e6e9de077,Kiwi,6617cee0fb70cc394b7be6bbc86ef84e6e9de077,https://github.com//kiwitcms/Kiwi,ba358cb3fdd07888507d800506ca6a76ded23743
11946,CVE-2023-27494,https://github.com/streamlit/streamlit/commit/afcf880c60e5d7538936cc2d9721b9e1bc02b075,streamlit,afcf880c60e5d7538936cc2d9721b9e1bc02b075,https://github.com//streamlit/streamlit,381774112899b3949d2389884e29fea852c50905
11947,CVE-2023-27495,https://github.com/fastify/csrf-protection/commit/be3e5761f37aa05c7c1ac8ed44499c51ecec8058,csrf-protection,be3e5761f37aa05c7c1ac8ed44499c51ecec8058,https://github.com//fastify/csrf-protection,f60148c948e974c9459599d15c25c9e942db964b
11948,CVE-2023-2752,https://github.com/thorsten/phpmyfaq/commit/e7599d49b0ece7ceef3a4e8d334782cc3df98be8,phpmyfaq,e7599d49b0ece7ceef3a4e8d334782cc3df98be8,https://github.com//thorsten/phpmyfaq,6ed70ee19dfa56425bd6cb1f2a373ae0131ed184
11949,CVE-2023-2753,https://github.com/thorsten/phpmyfaq/commit/5401ab75d022932b8d5d7adaa771acf44fed18ba,phpmyfaq,5401ab75d022932b8d5d7adaa771acf44fed18ba,https://github.com//thorsten/phpmyfaq,a583317c861363c6ba7675b235df2abc0c7d01c2
11950,CVE-2023-2756,https://github.com/pimcore/customer-data-framework/commit/76df151737b7964ce5169fdf9e27a0ad801757fe,customer-data-framework,76df151737b7964ce5169fdf9e27a0ad801757fe,https://github.com//pimcore/customer-data-framework,d1d58c10313f080737dc1e71fab3beb12488a1e6
11951,CVE-2023-27560,https://github.com/phpseclib/phpseclib/commit/6298d1cd55c3ffa44533bd41906caec246b60440,phpseclib,6298d1cd55c3ffa44533bd41906caec246b60440,https://github.com//phpseclib/phpseclib,3b6030d8875a93b9e7d1592e270436fc4ea91295
11952,CVE-2023-27567,https://github.com/openbsd/src/commit/0a543725ccdd2a01669122ce79bb67e66ede77f2,src,0a543725ccdd2a01669122ce79bb67e66ede77f2,https://github.com//openbsd/src,73be947e61bb3531e84a5f9836a6c50da1c8011d
11953,CVE-2023-27577,https://github.com/flarum/framework/commit/1761660c98ea5a3e9665fb8e6041d1f2ee62a444,framework,1761660c98ea5a3e9665fb8e6041d1f2ee62a444,https://github.com//flarum/framework,8ddb0feb097dad06c5763107d7a7f7b5a55562c4
11954,CVE-2023-27579,https://github.com/tensorflow/tensorflow/commit/34f8368c535253f5c9cb3a303297743b62442aaa,tensorflow,34f8368c535253f5c9cb3a303297743b62442aaa,https://github.com//tensorflow/tensorflow,a6b70f5800c4700dc9b34280ac4e63b4c48c55e5
11955,CVE-2023-27580,https://github.com/codeigniter4/shield/commit/ea9688dd01d100193d834117dbfc2cfabcf9ea0b,shield,ea9688dd01d100193d834117dbfc2cfabcf9ea0b,https://github.com//codeigniter4/shield,247c53f62e6096267ea941c5cfbb47aedf003927
11956,CVE-2023-27581,https://github.com/rlespinasse/github-slug-action/commit/102b1a064a9b145e56556e22b18b19c624538d94,github-slug-action,102b1a064a9b145e56556e22b18b19c624538d94,https://github.com//rlespinasse/github-slug-action,a362e5fb42057a3a23a62218b050838f1bacca5d
11957,CVE-2023-27582,https://github.com/foxcpp/maddy/commit/55a91a37b71210f34f98f4d327c30308fe24399a,maddy,55a91a37b71210f34f98f4d327c30308fe24399a,https://github.com//foxcpp/maddy,3092ca0ca530ec78309a5f90d06f24bfcc3b4c6f
11958,CVE-2023-27582,https://github.com/foxcpp/maddy/commit/9f58cb64b39cdc01928ec463bdb198c4c2313a9c,maddy,9f58cb64b39cdc01928ec463bdb198c4c2313a9c,https://github.com//foxcpp/maddy,ac4a75b7d54c20c131174aa55ccf63a18850b1b8
11959,CVE-2023-27583,https://github.com/px-org/PanIndex/commit/f7ec0c5739af055ad3a825a20294a5c01ada3302,PanIndex,f7ec0c5739af055ad3a825a20294a5c01ada3302,https://github.com//px-org/PanIndex,b30a7439a93497d72200ed11f8346538d5edccc8
11960,CVE-2023-27585,https://github.com/pjsip/pjproject/commit/d1c5e4da5bae7f220bc30719888bb389c905c0c5,pjproject,d1c5e4da5bae7f220bc30719888bb389c905c0c5,https://github.com//pjsip/pjproject,5e2d564781c422cdb7acad21abc9030d8a9057d1
11961,CVE-2023-27586,https://github.com/Kozea/CairoSVG/commit/12d31c653c0254fa9d9853f66b04ea46e7397255,CairoSVG,12d31c653c0254fa9d9853f66b04ea46e7397255,https://github.com//Kozea/CairoSVG,58be3780c245815ea11e8c05230515ce15c6c992
11962,CVE-2023-27586,https://github.com/Kozea/CairoSVG/commit/33007d4af9195e2bfb2ff9af064c4c2d8e4b2b53,CairoSVG,33007d4af9195e2bfb2ff9af064c4c2d8e4b2b53,https://github.com//Kozea/CairoSVG,12d31c653c0254fa9d9853f66b04ea46e7397255
11963,CVE-2023-27587,https://github.com/rozbb/readtomyshoe/commit/8533b01c818939a0fa919c7244d8dbf5daf032af,readtomyshoe,8533b01c818939a0fa919c7244d8dbf5daf032af,https://github.com//rozbb/readtomyshoe,cf559f84d5de51e1fa8275adfd453192e9a0c947
11964,CVE-2023-27588,https://github.com/hasura/graphql-engine/commit/dda54543ee1ecf647ca5d0971b140c3a7b9f4158,graphql-engine,dda54543ee1ecf647ca5d0971b140c3a7b9f4158,https://github.com//hasura/graphql-engine,3579d4ee525af0071f6c347e5ac7388d0882ae3f
11965,CVE-2023-27590,https://github.com/rizinorg/rizin/commit/d6196703d89c84467b600ba2692534579dc25ed4,rizin,d6196703d89c84467b600ba2692534579dc25ed4,https://github.com//rizinorg/rizin,e7eae14ea1e9fe57d61dae325a380fb0c53b45c4
11966,CVE-2023-27596,https://github.com/OpenSIPS/opensips/commit/dd051f8ed5ae3347fb1d556ced3c97822c9d8450,opensips,dd051f8ed5ae3347fb1d556ced3c97822c9d8450,https://github.com//OpenSIPS/opensips,a1406ad8a9e5cc74020ebc15804251367343ddd1
11967,CVE-2023-27597,https://github.com/OpenSIPS/opensips/commit/b2dffe4b5cd81182c9c8eabb6c96aac96c7acfe3,opensips,b2dffe4b5cd81182c9c8eabb6c96aac96c7acfe3,https://github.com//OpenSIPS/opensips,35dfd3a201a91730f09b1f58998985a94d84f7a2
11968,CVE-2023-27598,https://github.com/OpenSIPS/opensips/commit/ab611f74f69d9c42be5401c40d56ea06a58f5dd7,opensips,ab611f74f69d9c42be5401c40d56ea06a58f5dd7,https://github.com//OpenSIPS/opensips,cb56694d290530ac308f44b453c18120b1c1109d
11969,CVE-2023-27599,https://github.com/OpenSIPS/opensips/commit/cb56694d290530ac308f44b453c18120b1c1109d,opensips,cb56694d290530ac308f44b453c18120b1c1109d,https://github.com//OpenSIPS/opensips,c6ab3bb406c447e30c7d33a1a8970048b4612100
11970,CVE-2023-27600,https://github.com/OpenSIPS/opensips/commit/c6ab3bb406c447e30c7d33a1a8970048b4612100,opensips,c6ab3bb406c447e30c7d33a1a8970048b4612100,https://github.com//OpenSIPS/opensips,8f87c7c03da55f9c79bd92e67fa2c94b2a7ce5cf
11971,CVE-2023-27601,https://github.com/OpenSIPS/opensips/commit/8f87c7c03da55f9c79bd92e67fa2c94b2a7ce5cf,opensips,8f87c7c03da55f9c79bd92e67fa2c94b2a7ce5cf,https://github.com//OpenSIPS/opensips,85e67d890cc0e225d1a4512ccb8cadc1a5090a41
11972,CVE-2023-27772,https://github.com/mz-automation/libiec61850/commit/79a8eaf26070e02044afc4b2ffbfe777dfdf3e0b,libiec61850,79a8eaf26070e02044afc4b2ffbfe777dfdf3e0b,https://github.com//mz-automation/libiec61850,76fd58e9be880cb9306b5f497dd4614e7353156e
11973,CVE-2023-2780,https://github.com/mlflow/mlflow/commit/fae77a525dd908c56d6204a4cef1c1c75b4e9857,mlflow,fae77a525dd908c56d6204a4cef1c1c75b4e9857,https://github.com//mlflow/mlflow,eae60d72425476511557c48b0a8211cdae4bc979
11975,CVE-2023-2800,https://github.com/huggingface/transformers/commit/80ca92470938bbcc348e2d9cf4734c7c25cb1c43,transformers,80ca92470938bbcc348e2d9cf4734c7c25cb1c43,https://github.com//huggingface/transformers,ba6815e82438f0816726fcbd5cbbe9d1c964db4a
11976,CVE-2023-2804,https://github.com/libjpeg-turbo/libjpeg-turbo/commit/9f756bc67a84d4566bf74a0c2432aa55da404021,libjpeg-turbo,9f756bc67a84d4566bf74a0c2432aa55da404021,https://github.com//libjpeg-turbo/libjpeg-turbo,3f43c6a31080847876cbbca347e9be9df215dba9
11977,CVE-2023-28081,https://github.com/facebook/hermes/commit/e6ed9c1a4b02dc219de1648f44cd808a56171b81,hermes,e6ed9c1a4b02dc219de1648f44cd808a56171b81,https://github.com//facebook/hermes,82bc451b64e4757f4816ebbc54d66c7fb5df7d30
11978,CVE-2023-28095,https://github.com/OpenSIPS/opensips/commit/9cf3dd3398719dd91207495f76d7726701c5145c,opensips,9cf3dd3398719dd91207495f76d7726701c5145c,https://github.com//OpenSIPS/opensips,bfd6c775c4755e92944d2252703d4dba289757b7
11979,CVE-2023-28096,https://github.com/OpenSIPS/opensips/commit/417568707520af25ec5c5dd91da18e6db3649dcb,opensips,417568707520af25ec5c5dd91da18e6db3649dcb,https://github.com//OpenSIPS/opensips,1d60e7422aff69ca083fac3f907d7183c2e7f58e
11980,CVE-2023-28097,https://github.com/OpenSIPS/opensips/commit/7cab422e2fc648f910abba34f3f0dbb3ae171ff5,opensips,7cab422e2fc648f910abba34f3f0dbb3ae171ff5,https://github.com//OpenSIPS/opensips,2cdd76f9a0f4c6a555e3adf8d84151f7fec1d8c7
11981,CVE-2023-28098,https://github.com/OpenSIPS/opensips/commit/dd9141b6f67d7df4072f3430f628d4b73df5e102,opensips,dd9141b6f67d7df4072f3430f628d4b73df5e102,https://github.com//OpenSIPS/opensips,af38dad21fb2e708eb1984989172b7d238c4842c
11982,CVE-2023-28099,https://github.com/OpenSIPS/opensips/commit/e2f13d374,opensips,e2f13d374,https://github.com//OpenSIPS/opensips,41587ad88344271f9b4acbc4f675d44329d46cd0
11983,CVE-2023-28100,https://github.com/flatpak/flatpak/commit/8e63de9a7d3124f91140fc74f8ca9ed73ed53be9,flatpak,8e63de9a7d3124f91140fc74f8ca9ed73ed53be9,https://github.com//flatpak/flatpak,409e34187de2b2b2c4ef34c79f417be698830f6c
11984,CVE-2023-28101,https://github.com/flatpak/flatpak/commit/6cac99dafe6003c8a4bd5666341c217876536869,flatpak,6cac99dafe6003c8a4bd5666341c217876536869,https://github.com//flatpak/flatpak,3abfddba92411c16f0690913f9d092ed055df587
11985,CVE-2023-28101,https://github.com/flatpak/flatpak/commit/7fe63f2e8f1fd2dafc31d45154cf0b191ebec66c,flatpak,7fe63f2e8f1fd2dafc31d45154cf0b191ebec66c,https://github.com//flatpak/flatpak,6cac99dafe6003c8a4bd5666341c217876536869
11986,CVE-2023-28101,https://github.com/flatpak/flatpak/commit/409e34187de2b2b2c4ef34c79f417be698830f6c,flatpak,409e34187de2b2b2c4ef34c79f417be698830f6c,https://github.com//flatpak/flatpak,7fe63f2e8f1fd2dafc31d45154cf0b191ebec66c
11987,CVE-2023-28102,https://github.com/shardlab/discordrb/commit/91e13043ffa89227c3fcdc3408f06da237d28c95,discordrb,91e13043ffa89227c3fcdc3408f06da237d28c95,https://github.com//shardlab/discordrb,413cd095d41706814179a257129e24560afdbc9d
11988,CVE-2023-28105,https://github.com/dablelv/go-huge-util/commit/0e308b0fac8973e6fa251b0ab095cdc5c1c0956b,go-huge-util,0e308b0fac8973e6fa251b0ab095cdc5c1c0956b,https://github.com//dablelv/go-huge-util,4c79264b871c6efe61b09a20a6516395e9f078c6
11989,CVE-2023-28106,https://github.com/pimcore/pimcore/commit/c59d0bf1d03a5037b586fe06230694fa3818dbf2,pimcore,c59d0bf1d03a5037b586fe06230694fa3818dbf2,https://github.com//pimcore/pimcore,2ec0e1701f01f3fed55d58e64c07a64ffc5caf1d
11990,CVE-2023-28107,https://github.com/discourse/discourse/commit/78a3efa7104eed6dd3ed7a06a71e2705337d9e61,discourse,78a3efa7104eed6dd3ed7a06a71e2705337d9e61,https://github.com//discourse/discourse,b5bee9d3310999280f67bf354c466a4f90a5874e
11991,CVE-2023-28107,https://github.com/discourse/discourse/commit/0bd64788d2b4680c04fbef76314a24884d65fed9,discourse,0bd64788d2b4680c04fbef76314a24884d65fed9,https://github.com//discourse/discourse,272c31023d92f82ea54b422233fc21ce02cbd61d
11992,CVE-2023-28108,https://github.com/pimcore/pimcore/commit/08e7ba56ae983c3c67ec563b6989b16ef8f35275.patch,pimcore,08e7ba56ae983c3c67ec563b6989b16ef8f35275,https://github.com//pimcore/pimcore,b3e63e604a122e12f65e7b7dff2106a55de5f08d
11993,CVE-2023-28109,https://github.com/play-with-docker/play-with-docker/commit/ed82247c9ab7990ad76ec2bf1498c2b2830b6f1a,play-with-docker,ed82247c9ab7990ad76ec2bf1498c2b2830b6f1a,https://github.com//play-with-docker/play-with-docker,2b95e660793b807e692476c7dc1f19849235eec8
11994,CVE-2023-28111,https://github.com/discourse/discourse/commit/fd16eade7fcc6bba4b71e71106a2eb13cdfdae4a,discourse,fd16eade7fcc6bba4b71e71106a2eb13cdfdae4a,https://github.com//discourse/discourse,52ef44f43b6f08eff36a9de03c269060b81eff52
11995,CVE-2023-28112,https://github.com/discourse/discourse/commit/39c2f63b35d90ebaf67b9604cf1d424e5984203c,discourse,39c2f63b35d90ebaf67b9604cf1d424e5984203c,https://github.com//discourse/discourse,6dcb099547a2684f31258eed0d29a5db21d53ec5
11996,CVE-2023-28113,https://github.com/warp-tech/russh/commit/d831a3716d3719dc76f091fcea9d94bd4ef97c6e,russh,d831a3716d3719dc76f091fcea9d94bd4ef97c6e,https://github.com//warp-tech/russh,1fbba50dbbae85d19b16adb368033409a10227db
11997,CVE-2023-28114,https://github.com/cilium/cilium-cli/commit/fb1427025764e1eebc4a7710d902c4f22cae2610,cilium-cli,fb1427025764e1eebc4a7710d902c4f22cae2610,https://github.com//cilium/cilium-cli,cf4b2cb094a1d5a582fbc57539e842c15803f553
11998,CVE-2023-28115,https://github.com/KnpLabs/snappy/commit/b66f79334421c26d9c244427963fa2d92980b5d3,snappy,b66f79334421c26d9c244427963fa2d92980b5d3,https://github.com//KnpLabs/snappy,cef6d3fd349236312e822e99957a0fbbac3f2cba
11999,CVE-2023-28115,https://github.com/KnpLabs/snappy/commit/1ee6360cbdbea5d09705909a150df7963a88efd6,snappy,1ee6360cbdbea5d09705909a150df7963a88efd6,https://github.com//KnpLabs/snappy,cef6d3fd349236312e822e99957a0fbbac3f2cba
12000,CVE-2023-28118,https://github.com/charleskorn/kaml/commit/5f82a2d7e00bfc307afca05d1dc4d7c50593531a,kaml,5f82a2d7e00bfc307afca05d1dc4d7c50593531a,https://github.com//charleskorn/kaml,fc3a270fb2a9eb98f8d5dc9dd0021475af1bbe8e
12001,CVE-2023-28119,https://github.com/crewjam/saml/commit/8e9236867d176ad6338c870a84e2039aef8a5021,saml,8e9236867d176ad6338c870a84e2039aef8a5021,https://github.com//crewjam/saml,2aeb2efd8c405fb7b40aa75b591b0828ef552670
12002,CVE-2023-2817,https://github.com/craftcms/cms/commit/7655e1009ba6cdbfb230e6bb138b775b69fc7bcb,cms,7655e1009ba6cdbfb230e6bb138b775b69fc7bcb,https://github.com//craftcms/cms,45615ce7ea5613f3817baf034e00d4ba66ed025a
12003,CVE-2023-2832,https://github.com/unilogies/bumsys/commit/1b426f58a513194206d0ea8ab58baf1461e54978,bumsys,1b426f58a513194206d0ea8ab58baf1461e54978,https://github.com//unilogies/bumsys,1b7cc62d50a617e6be9469a4a1562c50e340807b
12004,CVE-2023-28366,https://github.com/eclipse/mosquitto/commit/6113eac95a9df634fbc858be542c4a0456bfe7b9,mosquitto,6113eac95a9df634fbc858be542c4a0456bfe7b9,https://github.com//eclipse/mosquitto,b1c29e881e74b5906f20a7584f23d5e01358daea
12005,CVE-2023-2837,https://github.com/gpac/gpac/commit/6f28c4cd607d83ce381f9b4a9f8101ca1e79c611,gpac,6f28c4cd607d83ce381f9b4a9f8101ca1e79c611,https://github.com//gpac/gpac,1e5ad5bb63bb26529bd04262693cd1f94f4b64e7
12006,CVE-2023-28371,https://github.com/Stellarium/stellarium/commit/eba61df3b38605befcb43687a4c0a159dbc0c5cb,stellarium,eba61df3b38605befcb43687a4c0a159dbc0c5cb,https://github.com//Stellarium/stellarium,0c3a2569db5f38e04e7ee6f4859e29f74b35a6ee
12007,CVE-2023-28371,https://github.com/Stellarium/stellarium/commit/1261f74dc4aa6bbd01ab514343424097f8cf46b7,stellarium,1261f74dc4aa6bbd01ab514343424097f8cf46b7,https://github.com//Stellarium/stellarium,2a2f8a111375e6037a847109d72eddf07a330be2
12008,CVE-2023-28371,https://github.com/Stellarium/stellarium/commit/787a894897b7872ae96e6f5804a182210edd5c78,stellarium,787a894897b7872ae96e6f5804a182210edd5c78,https://github.com//Stellarium/stellarium,eba61df3b38605befcb43687a4c0a159dbc0c5cb
12009,CVE-2023-2838,https://github.com/gpac/gpac/commit/c88df2e202efad214c25b4e586f243b2038779ba,gpac,c88df2e202efad214c25b4e586f243b2038779ba,https://github.com//gpac/gpac,ba59206b3225f0e8e95a27eff41cb1c49ddf9a37
12010,CVE-2023-2839,https://github.com/gpac/gpac/commit/047f96fb39e6bf70cb9f344093f5886e51dce0ac,gpac,047f96fb39e6bf70cb9f344093f5886e51dce0ac,https://github.com//gpac/gpac,c88df2e202efad214c25b4e586f243b2038779ba
12011,CVE-2023-2840,https://github.com/gpac/gpac/commit/ba59206b3225f0e8e95a27eff41cb1c49ddf9a37,gpac,ba59206b3225f0e8e95a27eff41cb1c49ddf9a37,https://github.com//gpac/gpac,6f28c4cd607d83ce381f9b4a9f8101ca1e79c611
12012,CVE-2023-28425,https://github.com/redis/redis/commit/48e0d4788434833b47892fe9f3d91be7687f25c9,redis,48e0d4788434833b47892fe9f3d91be7687f25c9,https://github.com//redis/redis,c91241451b5de214392028a4ce81adad8359e77f
12013,CVE-2023-28428,https://github.com/michaelrsweet/pdfio/commit/97d4955666779dc5b0665e15dd951a5c12426a31,pdfio,97d4955666779dc5b0665e15dd951a5c12426a31,https://github.com//michaelrsweet/pdfio,e138232a93e3c29a82a15871bbb1a5de05c51021
12014,CVE-2023-28430,https://github.com/OneSignal/react-native-onesignal/commit/4a66f4237fb51dcc2236889038d488cd49b0f433,react-native-onesignal,4a66f4237fb51dcc2236889038d488cd49b0f433,https://github.com//OneSignal/react-native-onesignal,4e43bda4ce1eb395f36bb8a5640002523c051085
12015,CVE-2023-28430,https://github.com/OneSignal/react-native-onesignal/commit/4e43bda4ce1eb395f36bb8a5640002523c051085,react-native-onesignal,4e43bda4ce1eb395f36bb8a5640002523c051085,https://github.com//OneSignal/react-native-onesignal,21542e931003893afd94f93a1f9fbbabf7304ed6
12016,CVE-2023-28431,https://github.com/paritytech/frontier/commit/5af12e94d7dfc8a0208a290643a800f55de7b219,frontier,5af12e94d7dfc8a0208a290643a800f55de7b219,https://github.com//paritytech/frontier,58c568964dc32dd96153b7d113ac2df58d27de2b
12017,CVE-2023-28433,https://github.com/minio/minio/commit/8d6558b23649f613414c8527b58973fbdfa4d1b8,minio,8d6558b23649f613414c8527b58973fbdfa4d1b8,https://github.com//minio/minio,67f4ba154a27a1b06e48bfabda38355a010dfca5
12018,CVE-2023-28433,https://github.com/minio/minio/commit/b3c54ec81e0a06392abfb3a1ffcdc80c6fbf6ebc,minio,b3c54ec81e0a06392abfb3a1ffcdc80c6fbf6ebc,https://github.com//minio/minio,6c11dbffd53dffd439d198f4b44e423d3e37e746
12019,CVE-2023-28434,https://github.com/minio/minio/commit/67f4ba154a27a1b06e48bfabda38355a010dfca5,minio,67f4ba154a27a1b06e48bfabda38355a010dfca5,https://github.com//minio/minio,440ad20c1d00eb4dddd0dfa9c2994b09079f5d97
12020,CVE-2023-28436,https://github.com/tailscale/tailscale/commit/d00c046b723dff6e3775d7d35f891403ac21a47d,tailscale,d00c046b723dff6e3775d7d35f891403ac21a47d,https://github.com//tailscale/tailscale,aad01c81b1a5b75b4db184d9c2090ccd38ca2f7e
12021,CVE-2023-28438,https://github.com/pimcore/pimcore/commit/d1abadb181c88ebaa4bce1916f9077469d4ea2bc.patch,pimcore,d1abadb181c88ebaa4bce1916f9077469d4ea2bc,https://github.com//pimcore/pimcore,68edbc3995d906269d748f70492597d9c928d7d5
12022,CVE-2023-2844,https://github.com/cloudexplorer-dev/cloudexplorer-lite/commit/d9f55a44e579d312977b02317b2020de758b763a,cloudexplorer-lite,d9f55a44e579d312977b02317b2020de758b763a,https://github.com//cloudexplorer-dev/cloudexplorer-lite,f20c7f765f866cf78be70bf4faf71b813f0ef81c
12023,CVE-2023-28442,https://github.com/GeoNode/geoserver-geonode-ext/commit/f44cb074d8361c0f4e625013675bdd7bd8203df6,geoserver-geonode-ext,f44cb074d8361c0f4e625013675bdd7bd8203df6,https://github.com//GeoNode/geoserver-geonode-ext,5b945da119fe55a34144032f278d7413d431be9b
12024,CVE-2023-28443,https://github.com/directus/directus/commit/349536303983ccba68ecb3e4fb35315424011afc,directus,349536303983ccba68ecb3e4fb35315424011afc,https://github.com//directus/directus,59f965cc8d571f0149c88e99be5df50091994c55
12025,CVE-2023-28444,https://github.com/kyubisation/angular-server-side-configuration/commit/d701f51260637a84ede278e248934e0437a7ff86,angular-server-side-configuration,d701f51260637a84ede278e248934e0437a7ff86,https://github.com//kyubisation/angular-server-side-configuration,caf4e170f2f71109b1ac16331fe8744b643a1710
12026,CVE-2023-28447,https://github.com/smarty-php/smarty/commit/685662466f653597428966d75a661073104d713d,smarty,685662466f653597428966d75a661073104d713d,https://github.com//smarty-php/smarty,5512d645218ee27bd290447b756759071333d05c
12027,CVE-2023-28448,https://github.com/firecracker-microvm/versionize/commit/a57a051ba006cfa3b41a0532f484df759e008d47,versionize,a57a051ba006cfa3b41a0532f484df759e008d47,https://github.com//firecracker-microvm/versionize,732eb8177925113639af989bac78c2a5395ebacf
12028,CVE-2023-2845,https://github.com/cloudexplorer-dev/cloudexplorer-lite/commit/d9f55a44e579d312977b02317b2020de758b763a,cloudexplorer-lite,d9f55a44e579d312977b02317b2020de758b763a,https://github.com//cloudexplorer-dev/cloudexplorer-lite,f20c7f765f866cf78be70bf4faf71b813f0ef81c
12029,CVE-2023-28458,https://github.com/pretalx/pretalx/commit/60722c43cf975f319e94102e6bff320723776890,pretalx,60722c43cf975f319e94102e6bff320723776890,https://github.com//pretalx/pretalx,4732e8f5592eeeb3c75233a783985158e3dd12bb
12030,CVE-2023-28459,https://github.com/pretalx/pretalx/commit/60722c43cf975f319e94102e6bff320723776890,pretalx,60722c43cf975f319e94102e6bff320723776890,https://github.com//pretalx/pretalx,4732e8f5592eeeb3c75233a783985158e3dd12bb
12031,CVE-2023-2848,https://github.com/movim/movim/commit/49e2012aecdf918bb1d16f278fa9ff42fad29a9d,movim,49e2012aecdf918bb1d16f278fa9ff42fad29a9d,https://github.com//movim/movim,96372082acd3e5d778a2522a60a1805bf2af31f6
12032,CVE-2023-2848,https://github.com/movim/movim/commit/96372082acd3e5d778a2522a60a1805bf2af31f6,movim,96372082acd3e5d778a2522a60a1805bf2af31f6,https://github.com//movim/movim,810834df8e896df1018411d2e659fb1b5b272c49
12033,CVE-2023-28486,https://github.com/sudo-project/sudo/commit/334daf92b31b79ce68ed75e2ee14fca265f029ca,sudo,334daf92b31b79ce68ed75e2ee14fca265f029ca,https://github.com//sudo-project/sudo,77557f8f19ac1624cf9766b085d43bb96c1d1213
12034,CVE-2023-28487,https://github.com/sudo-project/sudo/commit/334daf92b31b79ce68ed75e2ee14fca265f029ca,sudo,334daf92b31b79ce68ed75e2ee14fca265f029ca,https://github.com//sudo-project/sudo,77557f8f19ac1624cf9766b085d43bb96c1d1213
